Timestamp,InvoiceID,Customer,Items,Total,PaymentMode,Bill Link,Click Me,User
4/27/2026 12:48:31,BILL-270426-124831,kevdiya range kevdiya van vibhag,"[{""quantity"":1000,""cpts"":[{""no"":""1292"",""qty"":1000}],""name"":""Mitragyna parvifolia - કલમ(15 x 25)"",""price"":4,""nursery"":""Rajpipla"",""id"":1129},{""price"":4,""name"":""Syzigium cumini - જામ્બુ(15 x 25)"",""id"":1174,""nursery"":""Rajpipla"",""quantity"":1000,""cpts"":[{""qty"":1000,""no"":""34""}]},{""id"":1175,""nursery"":""Rajpipla"",""price"":4,""name"":""Syzygium heyneanum - જલજાંબુ(15 x 25)"",""cpts"":[{""qty"":400,""no"":""559""},{""no"":""1369"",""qty"":500}],""quantity"":900},{""name"":""Schleichera oleosa - કુસુમ(15 x 25)"",""price"":4,""nursery"":""Rajpipla"",""id"":1150,""quantity"":500,""cpts"":[{""qty"":500,""no"":""449""}]},{""price"":4,""name"":""Annona squamosa - સીતાફળ(15 x 25)"",""id"":1020,""nursery"":""Rajpipla"",""quantity"":600,""cpts"":[{""qty"":600,""no"":""1349""}]}]",16000,Forest Department,https://drive.google.com/file/d/1S2g1iuF0aUN4yYV212N5_AKMpy6wHmaQ/view?usp=drivesdk,View Bill,rfo-rajpipla
4/27/2026 12:57:59,BILL-270426-125758,range vagra sf-bharuch,"[{""quantity"":1000,""price"":4,""cpts"":[{""qty"":700,""no"":""1450""},{""qty"":300,""no"":""1452""}],""nursery"":""Rajpipla"",""name"":""Careya arborea - કુંભ(15 x 25)"",""id"":1045},{""quantity"":2820,""price"":4,""cpts"":[{""qty"":1000,""no"":""612""},{""no"":""559"",""qty"":1100},{""no"":""1367"",""qty"":720}],""nursery"":""Rajpipla"",""id"":1175,""name"":""Syzygium heyneanum - જલજાંબુ(15 x 25)""},{""nursery"":""Rajpipla"",""name"":""Annona squamosa - સીતાફળ(15 x 25)"",""id"":1020,""price"":4,""cpts"":[{""qty"":1000,""no"":""1349""}],""quantity"":1000},{""quantity"":500,""price"":4,""cpts"":[{""qty"":500,""no"":""1209""}],""nursery"":""Rajpipla"",""id"":1114,""name"":""Madhuca longifolia - મહુડો(15 x 25)""},{""nursery"":""Rajpipla"",""name"":""Terminalia bellarica - બહેડા(15 x 25)"",""id"":1182,""quantity"":500,""cpts"":[{""no"":""11"",""qty"":500}],""price"":4},{""cpts"":[{""no"":""52"",""qty"":1000}],""price"":4,""quantity"":1000,""nursery"":""Rajpipla"",""name"":""Syzigium cumini - જામ્બુ(15 x 25)"",""id"":1174},{""cpts"":[{""no"":""1292"",""qty"":200}],""price"":4,""quantity"":200,""nursery"":""Rajpipla"",""id"":1129,""name"":""Mitragyna parvifolia - કલમ(15 x 25)""},{""name"":""Miliusa tomentosa - ઉંભ(15 x 25)"",""id"":1126,""nursery"":""Rajpipla"",""price"":4,""cpts"":[{""qty"":220,""no"":""653""}],""quantity"":220},{""price"":4,""cpts"":[{""qty"":250,""no"":""1597""}],""quantity"":250,""nursery"":""Rajpipla"",""name"":""Radermachera xylocarpa - ખડસીંગ(15 x 25)"",""id"":1140},{""nursery"":""Rajpipla"",""id"":1181,""name"":""Terminalia arjuna - અર્જુન(15 x 25)"",""cpts"":[{""no"":""1282"",""qty"":360}],""price"":4,""quantity"":360},{""name"":""Cassine albens - ભુટાકો(15 x 25)"",""id"":1050,""nursery"":""Rajpipla"",""quantity"":150,""cpts"":[{""no"":""544"",""qty"":150}],""price"":4}]",32000,Forest Department,https://drive.google.com/file/d/1WXYdfqxOXMLPjizTqMQ2unsHORTrVK52/view?usp=drivesdk,View Bill,rfo-rajpipla
4/27/2026 13:11:07,BILL-270426-131106,sf-tilkwada range sf-narmada vibhag,"[{""quantity"":380,""price"":4,""id"":1114,""nursery"":""Rajpipla"",""cpts"":[{""qty"":380,""no"":""106""}],""name"":""Madhuca longifolia - મહુડો(15 x 25)""},{""nursery"":""Rajpipla"",""id"":1001,""price"":4,""quantity"":340,""name"":""Acacia catechu - ખેર(15 x 25)"",""cpts"":[{""qty"":340,""no"":""12""}]},{""quantity"":10,""price"":4,""id"":1049,""nursery"":""Rajpipla"",""cpts"":[{""qty"":10,""no"":""1578""}],""name"":""Cassia fistula - ગરમાળો(15 x 25)""},{""name"":""Butea monosperma - ખાખરો(15 x 25)"",""cpts"":[{""no"":""1624"",""qty"":15}],""nursery"":""Rajpipla"",""price"":4,""id"":1043,""quantity"":15},{""cpts"":[{""no"":""753"",""qty"":280}],""name"":""Miliusa tomentosa - ઉંભ(15 x 25)"",""price"":4,""id"":1126,""quantity"":280,""nursery"":""Rajpipla""},{""name"":""Dolichandron falcata - મેડસીંગ, મટરસીંગ(15 x 25)"",""cpts"":[{""qty"":30,""no"":""0""}],""nursery"":""Rajpipla"",""quantity"":30,""price"":4,""id"":1073},{""name"":""Syzygium heyneanum - જલજાંબુ(15 x 25)"",""cpts"":[{""qty"":300,""no"":""559""}],""nursery"":""Rajpipla"",""quantity"":300,""price"":4,""id"":1175},{""price"":4,""id"":1122,""quantity"":100,""nursery"":""Rajpipla"",""cpts"":[{""no"":""29"",""qty"":100}],""name"":""Manilkara hexandra - રાયણ(15 x 25)""},{""cpts"":[{""no"":""1292"",""qty"":200}],""name"":""Mitragyna parvifolia - કલમ(15 x 25)"",""quantity"":200,""id"":1129,""price"":4,""nursery"":""Rajpipla""},{""name"":""Careya arborea - કુંભ(15 x 25)"",""cpts"":[{""no"":""1363"",""qty"":330}],""nursery"":""Rajpipla"",""quantity"":330,""id"":1045,""price"":4},{""cpts"":[{""qty"":500,""no"":""431""}],""name"":""Holoptelea integrifolia - કણજી/પાપડો/કણઝો(15 x 25)"",""quantity"":500,""price"":4,""id"":1101,""nursery"":""Rajpipla""},{""name"":""Schleichera oleosa - કુસુમ(15 x 25)"",""cpts"":[{""qty"":140,""no"":""564""}],""nursery"":""Rajpipla"",""id"":1150,""price"":4,""quantity"":140},{""price"":4,""id"":1195,""quantity"":200,""nursery"":""Rajpipla"",""cpts"":[{""no"":""701"",""qty"":200}],""name"":""Wrightia arborea - દુધલો, કુડો(15 x 25)""},{""cpts"":[{""no"":""1502"",""qty"":150}],""name"":""Petrocarpus marsupium - બીયો(15 x 25)"",""quantity"":150,""price"":4,""id"":1134,""nursery"":""Rajpipla""},{""nursery"":""Rajpipla"",""price"":4,""id"":1010,""quantity"":330,""name"":""Aegle marmelos - બીલી(15 x 25)"",""cpts"":[{""qty"":330,""no"":""1234""}]},{""name"":""Annona squamosa - સીતાફળ(15 x 25)"",""cpts"":[{""qty"":300,""no"":""300""}],""nursery"":""Rajpipla"",""price"":4,""id"":1020,""quantity"":300},{""cpts"":[{""no"":""1207"",""qty"":300}],""name"":""Madhuca longifolia - મહુડો(15 x 25)"",""id"":1114,""price"":4,""quantity"":300,""nursery"":""Rajpipla""}]",15620,Forest Department,https://drive.google.com/file/d/1HJYcIjTU7vX5uKznj0rPlKjcbWfBT1cF/view?usp=drivesdk,View Bill,rfo-rajpipla
4/27/2026 13:25:05,BILL-270426-132505,sf-bharuch range sf-bharuch vibhag ,"[{""cpts"":[{""no"":""302"",""qty"":2000}],""id"":1129,""price"":4,""nursery"":""Motiya"",""quantity"":2000,""name"":""Mitragyna parvifolia - કલમ(15 x 25)""},{""quantity"":1000,""name"":""Pterocarpus santalinus - રકતચંદન(15 x 25)"",""id"":1139,""price"":4,""nursery"":""Motiya"",""cpts"":[{""no"":""668"",""qty"":1000}]},{""nursery"":""Motiya"",""price"":4,""id"":1147,""cpts"":[{""no"":""38"",""qty"":1000}],""name"":""Sapindus trifoliatus - અરીઠા(15 x 25)"",""quantity"":1000},{""quantity"":1000,""name"":""Oroxylum indicum - ટેટૂ(15 x 25)"",""cpts"":[{""qty"":1000,""no"":""680""}],""id"":1133,""nursery"":""Motiya"",""price"":4},{""nursery"":""Motiya"",""price"":4,""id"":1157,""cpts"":[{""qty"":1000,""no"":""552""}],""name"":""Soymida febrifuga - રોહણ(15 x 25)"",""quantity"":1000},{""name"":""Syzygium heyneanum - જલજાંબુ(15 x 25)"",""quantity"":1000,""nursery"":""Motiya"",""price"":4,""id"":1175,""cpts"":[{""no"":""526"",""qty"":1000}]},{""name"":""Terminalia chebula - હરડે(15 x 25)"",""quantity"":1000,""cpts"":[{""no"":""1361"",""qty"":1000}],""price"":4,""nursery"":""Motiya"",""id"":1184}]",32000,Forest Department,https://drive.google.com/file/d/19GR4Invs3123dU1dUKRZPe436WVy-myd/view?usp=drivesdk,View Bill,rfo-rajpipla
4/27/2026 13:30:15,BILL-270426-133015,S.F.dediyapada S.F. Namada,"[{""price"":4,""id"":1138,""name"":""Prosopis cineraria - ખીજડો, શમી(15 x 25)"",""nursery"":""Rajpipla"",""quantity"":300,""cpts"":[{""qty"":300,""no"":""0""}]},{""cpts"":[{""qty"":100,""no"":""1423""}],""quantity"":100,""name"":""Melia dubia - લિંબાળો(15 x 25)"",""nursery"":""Rajpipla"",""id"":1125,""price"":10},{""nursery"":""Rajpipla"",""name"":""Dalbergia latifolia - સીસમ(15 x 25)"",""price"":4,""id"":1061,""cpts"":[{""no"":""1610"",""qty"":500}],""quantity"":500},{""quantity"":200,""cpts"":[{""no"":""1261"",""qty"":200}],""id"":1139,""price"":4,""name"":""Pterocarpus santalinus - રકતચંદન(15 x 25)"",""nursery"":""Rajpipla""},{""nursery"":""Rajpipla"",""name"":""Casearia graveolens - કીરમીરા(15 x 25)"",""id"":1048,""price"":4,""cpts"":[{""qty"":500,""no"":""1311""}],""quantity"":500},{""cpts"":[{""qty"":160,""no"":""883""}],""quantity"":160,""nursery"":""Rajpipla"",""name"":""Albizia odoratissima - સીરસ(15 x 25)"",""id"":1016,""price"":4},{""quantity"":340,""cpts"":[{""qty"":340,""no"":""677""}],""id"":1100,""price"":4,""nursery"":""Rajpipla"",""name"":""Holarrhena pubescens - ઈન્દ્રજવ(15 x 25)""},{""name"":""Bauhinia purpurea - કંચનાર(15 x 25)"",""nursery"":""Rajpipla"",""id"":1030,""price"":4,""cpts"":[{""no"":""631"",""qty"":320}],""quantity"":320},{""cpts"":[{""no"":""1363"",""qty"":110}],""quantity"":110,""nursery"":""Rajpipla"",""name"":""Careya arborea - કુંભ(15 x 25)"",""id"":1045,""price"":4},{""id"":1045,""price"":4,""nursery"":""Rajpipla"",""name"":""Careya arborea - કુંભ(15 x 25)"",""quantity"":320,""cpts"":[{""qty"":320,""no"":""1438""}]},{""quantity"":70,""cpts"":[{""qty"":70,""no"":""1612""}],""price"":4,""id"":1192,""nursery"":""Rajpipla"",""name"":""Trewia polycarpa - પેટાર, મસાડી(15 x 25)""},{""name"":""Ficus arnottiana - ખડકપાયર(15 x 25)"",""nursery"":""Rajpipla"",""id"":1086,""price"":4,""cpts"":[{""no"":""0"",""qty"":25}],""quantity"":25},{""cpts"":[{""no"":""1596"",""qty"":12}],""quantity"":12,""name"":""Eriolaena candollei - બોથી(15 x 25)"",""nursery"":""Rajpipla"",""price"":4,""id"":1080},{""cpts"":[{""qty"":10,""no"":""0""}],""quantity"":10,""nursery"":""Rajpipla"",""name"":""Dolichandron atrovirens - પાડલ(15 x 25)"",""id"":1071,""price"":4}]",12468,Forest Department,https://drive.google.com/file/d/1YIgFYsfMrJ0e7QOA-M2R0MDJSywwbcz0/view?usp=drivesdk,View Bill,rfo-rajpipla
4/27/2026 13:34:36,BILL-270426-133435,sf-valiya range sf- bharuch divition,"[{""id"":1031,""nursery"":""Motiya"",""quantity"":100,""name"":""Bauhinia racemosa - આસિત્રો(15 x 25)"",""cpts"":[{""no"":""0"",""qty"":100}],""price"":4},{""cpts"":[{""qty"":200,""no"":""480""}],""name"":""Dalbergia paniculata - પતરાળી(15 x 25)"",""quantity"":200,""nursery"":""Motiya"",""price"":4,""id"":1062},{""quantity"":500,""name"":""Syzygium heyneanum - જલજાંબુ(15 x 25)"",""nursery"":""Motiya"",""cpts"":[{""qty"":500,""no"":""526""}],""price"":4,""id"":1175},{""price"":4,""cpts"":[{""qty"":200,""no"":""2001""}],""nursery"":""Motiya"",""quantity"":200,""name"":""Sterculia guttata - ડવલો(15 x 25)"",""id"":1164},{""id"":1045,""price"":4,""nursery"":""Motiya"",""name"":""Careya arborea - કુંભ(15 x 25)"",""quantity"":200,""cpts"":[{""no"":""335"",""qty"":200}]},{""id"":1098,""price"":4,""cpts"":[{""qty"":500,""no"":""433""}],""nursery"":""Motiya"",""quantity"":500,""name"":""Heterophragma quadriculare - વરસ(15 x 25)""}]",6800,Forest Department,https://drive.google.com/file/d/1wSzbrdvHfdxZpz1sruJ20as6lOYzha3b/view?usp=drivesdk,View Bill,rfo-rajpipla
4/27/2026 13:50:12,BILL-270426-135012,R.F.Kevadiya DCF Kevadiya,"[{""name"":""Sterculia villosa - ઉડલ, સારડોલ, ઉદાળો(15 x 25)"",""cpts"":[{""no"":""1371"",""qty"":100}],""quantity"":100,""id"":1168,""price"":4,""nursery"":""Rajpipla""},{""nursery"":""Rajpipla"",""price"":4,""quantity"":50,""id"":1021,""cpts"":[{""no"":""1535"",""qty"":50}],""name"":""Anogeissus latifolia - ધાવડો(15 x 25)""},{""id"":1034,""quantity"":90,""name"":""Bombax insigne - સફેદ શીમળો(15 x 25)"",""cpts"":[{""no"":""0"",""qty"":90}],""nursery"":""Rajpipla"",""price"":4},{""price"":4,""nursery"":""Rajpipla"",""cpts"":[{""qty"":10,""no"":""1518""}],""name"":""Soymida febrifuga - રોહણ(15 x 25)"",""quantity"":10,""id"":1157},{""id"":1105,""quantity"":6,""name"":""Kydia calycina - વારીંગ(15 x 25)"",""cpts"":[{""qty"":6,""no"":""1374""}],""nursery"":""Rajpipla"",""price"":4},{""nursery"":""Rajpipla"",""price"":4,""quantity"":60,""id"":1194,""name"":""Vitex negundo - નગોડ(15 x 25)"",""cpts"":[{""no"":""0"",""qty"":60}]},{""price"":4,""nursery"":""Rajpipla"",""name"":""Maytenus emarginatus - વિકળો(15 x 25)"",""cpts"":[{""qty"":60,""no"":""0""}],""id"":1123,""quantity"":60},{""nursery"":""Rajpipla"",""price"":4,""quantity"":20,""id"":1016,""name"":""Albizia odoratissima - સીરસ(15 x 25)"",""cpts"":[{""no"":""883"",""qty"":20}]},{""nursery"":""Rajpipla"",""price"":4,""id"":1108,""quantity"":70,""cpts"":[{""qty"":70,""no"":""547""}],""name"":""Lagerstroemia parviflora - બોંડારો(15 x 25)""},{""cpts"":[{""qty"":50,""no"":""570""}],""name"":""Garuga pinnata - કાકડ(15 x 25)"",""id"":1092,""quantity"":50,""price"":4,""nursery"":""Rajpipla""},{""price"":7.5,""nursery"":""Rajpipla"",""cpts"":[{""no"":""145"",""qty"":8}],""name"":""Tecomella undulata - રગતરોહડો(20 x 30)"",""quantity"":8,""id"":1179},{""quantity"":65,""id"":1165,""cpts"":[{""qty"":65,""no"":""2000""}],""name"":""Sterculia guttata - ડવલો(20 x 30)"",""nursery"":""Rajpipla"",""price"":7.5},{""nursery"":""Rajpipla"",""price"":7.5,""id"":1099,""quantity"":22,""cpts"":[{""no"":""1436"",""qty"":22}],""name"":""Heterophragma quadriculare - વરસ(20 x 30)""},{""nursery"":""Rajpipla"",""price"":4,""id"":1009,""quantity"":7,""cpts"":[{""no"":""0"",""qty"":7}],""name"":""Adenanthera pavonina - રતનગુંજ(15 x 25)""},{""quantity"":11,""id"":1074,""name"":""Dolichandron falcata - મેડસીંગ, મટરસીંગ(20 x 30)"",""cpts"":[{""qty"":11,""no"":""1347""}],""nursery"":""Rajpipla"",""price"":7.5},{""nursery"":""Rajpipla"",""price"":7.5,""id"":1066,""quantity"":17,""name"":""Dillenia pentagyna - કરમલ(20 x 30)"",""cpts"":[{""qty"":17,""no"":""1314""}]},{""nursery"":""Rajpipla"",""price"":7.5,""quantity"":50,""id"":1162,""name"":""Sterculia colorata - કોદારો(20 x 30)"",""cpts"":[{""no"":""646"",""qty"":50}]},{""id"":1083,""quantity"":20,""name"":""Erythrina indica - પોન્ગારો(20 x 30)"",""cpts"":[{""no"":""942"",""qty"":20}],""nursery"":""Rajpipla"",""price"":7.5}]",3539.5,Forest Department,https://drive.google.com/file/d/1emlhHIXXtA8-yw0eya_g5ldJ-RIv77uO/view?usp=drivesdk,View Bill,rfo-rajpipla
4/27/2026 13:56:58,BILL-270426-135658,RFO Kevadiya  DCF Kevadiya,"[{""id"":1129,""name"":""Mitragyna parvifolia - કલમ(15 x 25)"",""quantity"":1000,""nursery"":""Rajpipla"",""price"":4,""cpts"":[{""qty"":1000,""no"":""1292""}]},{""nursery"":""Rajpipla"",""price"":4,""name"":""Syzigium cumini - જામ્બુ(15 x 25)"",""id"":1174,""quantity"":1000,""cpts"":[{""qty"":1000,""no"":""34""}]},{""price"":4,""nursery"":""Rajpipla"",""quantity"":400,""name"":""Syzygium heyneanum - જલજાંબુ(15 x 25)"",""id"":1175,""cpts"":[{""qty"":400,""no"":""559""}]},{""cpts"":[{""qty"":500,""no"":""1369""}],""nursery"":""Rajpipla"",""price"":4,""name"":""Syzygium heyneanum - જલજાંબુ(15 x 25)"",""id"":1175,""quantity"":500},{""cpts"":[{""qty"":500,""no"":""449""}],""price"":4,""nursery"":""Rajpipla"",""quantity"":500,""id"":1150,""name"":""Schleichera oleosa - કુસુમ(15 x 25)""},{""cpts"":[{""qty"":600,""no"":""1349""}],""nursery"":""Rajpipla"",""price"":4,""name"":""Annona squamosa - સીતાફળ(15 x 25)"",""id"":1020,""quantity"":600}]",16000,Forest Department,https://drive.google.com/file/d/1mdjxxwP-cksNnvtuwhuRBT1MaXpu_0sx/view?usp=drivesdk,View Bill,rfo-rajpipla
4/27/2026 14:25:06,BILL-270426-142506,S.F.Bharuch  DCF-S.F.Bharuch,"[{""name"":""Aegle marmelos - બીલી(15 x 25)"",""cpts"":[{""qty"":500,""no"":""554""}],""nursery"":""Motiya"",""id"":1010,""price"":4,""quantity"":500},{""quantity"":200,""price"":4,""nursery"":""Motiya"",""id"":1012,""cpts"":[{""qty"":200,""no"":""737""}],""name"":""Ailanthus excelsa - અરડુસો(15 x 25)""},{""cpts"":[{""no"":""651"",""qty"":300}],""name"":""Albizia procera - કિલાઈ(15 x 25)"",""price"":4,""quantity"":300,""id"":1018,""nursery"":""Motiya""},{""id"":1019,""nursery"":""Motiya"",""quantity"":200,""price"":4,""name"":""Anacardium occidentale - કાજુ(15 x 25)"",""cpts"":[{""no"":""705"",""qty"":200}]},{""cpts"":[{""qty"":200,""no"":""1351""}],""name"":""Annona squamosa - સીતાફળ(15 x 25)"",""quantity"":200,""price"":4,""nursery"":""Motiya"",""id"":1020},{""quantity"":100,""price"":4,""nursery"":""Motiya"",""id"":1031,""cpts"":[{""qty"":100,""no"":""0""}],""name"":""Bauhinia racemosa - આસિત્રો(15 x 25)""},{""id"":1033,""nursery"":""Motiya"",""price"":4,""quantity"":200,""name"":""Bombax ceiba - શિમળો(15 x 25)"",""cpts"":[{""qty"":200,""no"":""671""}]},{""cpts"":[{""no"":""212"",""qty"":100}],""name"":""Bridelia retusa - આસન(15 x 25)"",""price"":4,""quantity"":100,""nursery"":""Motiya"",""id"":1038},{""price"":4,""quantity"":100,""id"":1041,""nursery"":""Motiya"",""cpts"":[{""no"":""685"",""qty"":100}],""name"":""Buchanania lanzan - ચારોલી(15 x 25)""},{""name"":""Cassine albens - ભુટાકો(15 x 25)"",""cpts"":[{""qty"":200,""no"":""1412""}],""id"":1050,""nursery"":""Motiya"",""quantity"":200,""price"":4},{""id"":1053,""nursery"":""Motiya"",""price"":4,""quantity"":100,""name"":""Cordia dichotoma - ગુંદા(15 x 25)"",""cpts"":[{""qty"":100,""no"":""0""}]},{""name"":""Cordia gharaf - ગુંદી, ચણગુંદી (15 x 25)"",""cpts"":[{""no"":""0"",""qty"":100}],""nursery"":""Motiya"",""id"":1054,""price"":4,""quantity"":100},{""name"":""Crateva adansonii - વાયવરણો(15 x 25)"",""cpts"":[{""no"":""1357"",""qty"":100}],""nursery"":""Motiya"",""id"":1058,""price"":4,""quantity"":100},{""nursery"":""Motiya"",""id"":1062,""quantity"":200,""price"":4,""name"":""Dalbergia paniculata - પતરાળી(15 x 25)"",""cpts"":[{""qty"":200,""no"":""480""}]},{""cpts"":[{""qty"":100,""no"":""548""}],""name"":""Diospyros melanoxylon - ટીમરૂ(15 x 25)"",""quantity"":100,""price"":4,""id"":1069,""nursery"":""Motiya""},{""price"":4,""quantity"":100,""id"":1075,""nursery"":""Motiya"",""cpts"":[{""qty"":100,""no"":""1360""}],""name"":""Drypetes roxburghii - પુત્રંજીવા(15 x 25)""},{""price"":4,""quantity"":500,""nursery"":""Motiya"",""id"":1048,""cpts"":[{""qty"":500,""no"":""382""}],""name"":""Casearia graveolens - કીરમીરા(15 x 25)""},{""quantity"":300,""price"":4,""nursery"":""Motiya"",""id"":1126,""cpts"":[{""qty"":300,""no"":""585""}],""name"":""Miliusa tomentosa - ઉંભ(15 x 25)""},{""price"":4,""quantity"":200,""id"":1137,""nursery"":""Motiya"",""cpts"":[{""no"":""178"",""qty"":200}],""name"":""Pongamia pinnata - કરંજ(15 x 25)""},{""name"":""Tamarindus indica - ખાટી આંબલી(15 x 25)"",""cpts"":[{""no"":""1197"",""qty"":200}],""nursery"":""Motiya"",""id"":1177,""quantity"":200,""price"":4},{""name"":""Thespesia populnea - પારસ પીપળો(15 x 25)"",""cpts"":[{""qty"":300,""no"":""756""}],""id"":1186,""nursery"":""Motiya"",""price"":4,""quantity"":300}]",17200,Forest Department,https://drive.google.com/file/d/1LTKnLt-wGaWt5qN1fd2kdgIf_b5Fy3KH/view?usp=drivesdk,View Bill,rfo-rajpipla
4/27/2026 14:56:54,BILL-270426-145654,S.F.Bharuch  DCF S.F.Bharuch,"[{""nursery"":""Motiya"",""cpts"":[{""no"":""693"",""qty"":200}],""quantity"":200,""price"":4,""name"":""Alangium salvifolium - આંકોલ(15 x 25)"",""id"":1013},{""price"":4,""name"":""Antidesma acidum - જોન્ધરા, મધૂરો(15 x 25)"",""id"":1024,""nursery"":""Motiya"",""cpts"":[{""qty"":100,""no"":""0""}],""quantity"":100},{""id"":1028,""name"":""Bauhinia malabarica - ચામોલી(15 x 25)"",""price"":4,""quantity"":200,""cpts"":[{""qty"":200,""no"":""580""}],""nursery"":""Motiya""},{""nursery"":""Motiya"",""cpts"":[{""no"":""431"",""qty"":200}],""quantity"":200,""price"":4,""name"":""Bauhinia purpurea - કંચનાર(15 x 25)"",""id"":1030},{""quantity"":50,""cpts"":[{""no"":""700"",""qty"":50}],""nursery"":""Motiya"",""id"":1063,""name"":""Desmodium oojeinensis - તણછ(15 x 25)"",""price"":4},{""quantity"":100,""nursery"":""Motiya"",""cpts"":[{""no"":""1491"",""qty"":100}],""name"":""Dillenia pentagyna - કરમલ(15 x 25)"",""id"":1065,""price"":4},{""name"":""Diospyros chlororylon - નિનાઈ(15 x 25)"",""id"":1068,""price"":4,""quantity"":100,""nursery"":""Motiya"",""cpts"":[{""no"":""767"",""qty"":100}]},{""cpts"":[{""no"":""531"",""qty"":300}],""nursery"":""Motiya"",""quantity"":300,""price"":4,""id"":1073,""name"":""Dolichandron falcata - મેડસીંગ, મટરસીંગ(15 x 25)""},{""quantity"":200,""nursery"":""Motiya"",""cpts"":[{""qty"":200,""no"":""0""}],""name"":""Ehretia aspera - તંબોળીયો(15 x 25)"",""id"":1076,""price"":4},{""quantity"":50,""cpts"":[{""qty"":50,""no"":""530""}],""nursery"":""Motiya"",""id"":1087,""name"":""Ficus benghalensis - વડ(15 x 25)"",""price"":4},{""price"":4,""id"":1093,""name"":""Gmelina arborea - સેવન(15 x 25)"",""cpts"":[{""no"":""492"",""qty"":200}],""nursery"":""Motiya"",""quantity"":200},{""cpts"":[{""no"":""433"",""qty"":500}],""nursery"":""Motiya"",""quantity"":500,""price"":4,""id"":1098,""name"":""Heterophragma quadriculare - વરસ(15 x 25)""},{""id"":1105,""name"":""Kydia calycina - વારીંગ(15 x 25)"",""price"":4,""quantity"":100,""cpts"":[{""no"":""1374"",""qty"":100}],""nursery"":""Motiya""},{""quantity"":100,""nursery"":""Motiya"",""cpts"":[{""qty"":100,""no"":""696""}],""name"":""Radermachera xylocarpa - ખડસીંગ(15 x 25)"",""id"":1140,""price"":4},{""cpts"":[{""qty"":300,""no"":""563""}],""nursery"":""Motiya"",""quantity"":300,""price"":4,""id"":1174,""name"":""Syzigium cumini - જામ્બુ(15 x 25)""},{""cpts"":[{""no"":""0"",""qty"":100}],""nursery"":""Motiya"",""quantity"":100,""price"":4,""id"":1023,""name"":""Anogeissus sericea var. sericea - અદ્રખ(15 x 25)""},{""price"":4,""id"":1114,""name"":""Madhuca longifolia - મહુડો(15 x 25)"",""cpts"":[{""no"":""509"",""qty"":400}],""nursery"":""Motiya"",""quantity"":400},{""quantity"":200,""nursery"":""Motiya"",""cpts"":[{""qty"":200,""no"":""544""}],""name"":""Anogeissus latifolia - ધાવડો(15 x 25)"",""id"":1021,""price"":4},{""price"":4,""name"":""Lagerstroemia parviflora - બોંડારો(15 x 25)"",""id"":1108,""nursery"":""Motiya"",""cpts"":[{""qty"":200,""no"":""233""}],""quantity"":200}]",14400,Forest Department,https://drive.google.com/file/d/1QzvpkU0Jq5HiCeP1nnLOX8WioO9SwAFi/view?usp=drivesdk,View Bill,rfo-rajpipla
